"LOCATION","Country","INDICATOR","Indicator","SEX","Sex","AGE","Age","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BRA","Brazil","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,14.704910278,,
"BRA","Brazil","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,14.762550354,,
"BRA","Brazil","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,15.298100471,,
"BRA","Brazil","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,15.753170013,,
"CHL","Chile","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,20.670310974,,
"CHL","Chile","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,20.074710846,,
"CHL","Chile","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,19.083675385,,
"CHL","Chile","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,19.381216049,,
"CHL","Chile","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,15.237076759,,
"CHL","Chile","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,19.906208038,,
"CHL","Chile","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,20.797357559,,
"CHL","Chile","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,23.543159485,,
"CHL","Chile","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,19.810037613,,
"CHL","Chile","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,20.962911606,,
"CHL","Chile","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,20.45757103,,
"CHL","Chile","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,15.072599411,,
"CHL","Chile","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,16.495248795,,
"CHL","Chile","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,20.871128082,,
"CHL","Chile","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,21.735074997,,
"CHL","Chile","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,20.064081192,,
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,5.3546590805,"B","Break"
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,6.4649243355,,
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,6.1919503212,,
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,7.775891304,,
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,8.1837015152,,
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,6.8790235519,"B","Break"
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,7.0573410988,,
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,7.4714417458,,
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,5.3201365471,,
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,5.2911930084,,
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,5.7185297012,,
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,5.3256444931,,
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,5.9392719269,,
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,6.0387263298,,
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,6.7357516289,,
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,6.5972223282,,
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,6.5847511292,,
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,6.7346305847,,
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,7.1973161697,,
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,3.9561991692,"B","Break"
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,2.7939040661,"N","Non-publishable, but non-confidential value"
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,3.0259878635,"N","Non-publishable, but non-confidential value"
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,3.3687944412,"N","Non-publishable, but non-confidential value"
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,3.4955451488,,
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,3.1815135479,"B","Break"
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,3.4337542057,,
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,3.5332252979,,
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,3.1401748657,,
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,3.2545392513,,
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,3.5855145454,,
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,3.139169693,,
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,3.3985581398,,
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,4.0767388344,,
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,4.0233840942,,
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,4.4549446106,,
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,4.3743643761,,
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,3.7429614067,,
"EST","Estonia","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,4.5980815887,,
"ISR","Israel","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,8.1999998093,"B","Break"
"ISR","Israel","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,9.1700000763,,
"ISR","Israel","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,8.8516845703,,
"ISR","Israel","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,9.1000003815,"B","Break"
"ISR","Israel","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,9.6000003815,,
"ISR","Israel","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,9.1705722809,,
"ISR","Israel","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,9,"B","Break"
"ISR","Israel","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,8.7744731903,,
"ISR","Israel","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,8.9092035294,,
"ISR","Israel","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,8.903128624,,
"ISR","Israel","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,9.0391340256,,
"ISR","Israel","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,4.1999998093,"B","Break"
"ISR","Israel","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,4.4600000381,,
"ISR","Israel","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,4.8200001717,,
"ISR","Israel","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,4.9502830505,,
"ISR","Israel","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,5.6256461143,"B","Break"
"ISR","Israel","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,5.6999998093,,
"ISR","Israel","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,5.8735842705,"B","Break"
"ISR","Israel","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,6.1000003815,"B","Break"
"ISR","Israel","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,6.2765893936,,
"ISR","Israel","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,6.6763558388,,
"ISR","Israel","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,6.7492527962,,
"ISR","Israel","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,6.919154644,,
"SVN","Slovenia","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,8.9205875397,,
